model_type,normalization_strategy,stopword_removal_strategy,vectorizer,max_features,ngram_range,vocab_size,training_accuracy,test_accuracy,processing_duration,report_training_data,report_test_data
LinearSVC,lemmatizer,wo-stopwords-nltk,TfidfVectorizer,250000,UNI_AND_BIGRAMS,250000,0.77995,0.8133704735376045,146.79707304099975,"{'0': {'f1-score': 0.7756652054235906, 'precision': 0.7884762361231654, 'recall': 0.7632638218365582, 'support': 159494.0}, '4': {'f1-score': 0.7840741831027377, 'precision': 0.772001014455998, 'recall': 0.7965309708048297, 'support': 160506.0}, 'accuracy': 0.77995, 'macro avg': {'f1-score': 0.7798696942631642, 'precision': 0.7802386252895817, 'recall': 0.7798973963206939, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7798829909591194, 'precision': 0.7802125738453205, 'recall': 0.77995, 'support': 320000.0}}","{'0': {'f1-score': 0.8112676056338028, 'precision': 0.8089887640449438, 'recall': 0.8135593220338984, 'support': 177.0}, '4': {'f1-score': 0.8154269972451791, 'precision': 0.8176795580110497, 'recall': 0.8131868131868132, 'support': 182.0}, 'accuracy': 0.8133704735376045, 'macro avg': {'f1-score': 0.813347301439491, 'precision': 0.8133341610279967, 'recall': 0.8133730676103558, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8133762665621329, 'precision': 0.813394681877343, 'recall': 0.8133704735376045, 'support': 359.0}}"
LinearSVC,none,wo-stopwords-nltk,TfidfVectorizer,ALL_FEATURES,UNI_AND_BI_AND_TRIGRAMS,11545202,0.790578125,0.8328690807799443,74.73269686500043,"{'0': {'f1-score': 0.7845211491776659, 'precision': 0.8051890621803037, 'recall': 0.7648877073745721, 'support': 159494.0}, '4': {'f1-score': 0.7963038951959757, 'precision': 0.7774394767610942, 'recall': 0.8161065629945298, 'support': 160506.0}, 'accuracy': 0.790578125, 'macro avg': {'f1-score': 0.7904125221868208, 'precision': 0.7913142694706989, 'recall': 0.7904971351845509, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7904311536539622, 'precision': 0.7912703904387548, 'recall': 0.790578125, 'support': 320000.0}}","{'0': {'f1-score': 0.8342541436464088, 'precision': 0.8162162162162162, 'recall': 0.8531073446327684, 'support': 177.0}, '4': {'f1-score': 0.8314606741573034, 'precision': 0.8505747126436781, 'recall': 0.8131868131868132, 'support': 182.0}, 'accuracy': 0.8328690807799443, 'macro avg': {'f1-score': 0.8328574089018561, 'precision': 0.8333954644299472, 'recall': 0.8331470789097908, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8328379557717092, 'precision': 0.833634729725403, 'recall': 0.8328690807799443, 'support': 359.0}}"
LinearSVC,none,w-stopwords,TfidfVectorizer,50000,UNI_AND_BI_AND_TRIGRAMS,50000,0.815159375,0.8217270194986073,135.5722145030004,"{'0': {'f1-score': 0.8119226819038897, 'precision': 0.8236956367460435, 'recall': 0.8004815228159053, 'support': 159494.0}, '4': {'f1-score': 0.8182865499052248, 'precision': 0.807140562784468, 'recall': 0.8297446824417779, 'support': 160506.0}, 'accuracy': 0.815159375, 'macro avg': {'f1-score': 0.8151046159045572, 'precision': 0.8154180997652558, 'recall': 0.8151131026288416, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.8151146787708343, 'precision': 0.815391922054554, 'recall': 0.815159375, 'support': 320000.0}}","{'0': {'f1-score': 0.8160919540229885, 'precision': 0.8304093567251462, 'recall': 0.8022598870056498, 'support': 177.0}, '4': {'f1-score': 0.827027027027027, 'precision': 0.8138297872340425, 'recall': 0.8406593406593407, 'support': 182.0}, 'accuracy': 0.8217270194986073, 'macro avg': {'f1-score': 0.8215594905250078, 'precision': 0.8221195719795944, 'recall': 0.8214596138324952, 'support': 359.0}, 'weighted avg': {'f1-score': 0.821635640058462, 'precision': 0.8220041153675394, 'recall': 0.8217270194986073, 'support': 359.0}}"
LinearSVC,porter,wo-stopwords-nltk,HashingVectorizer,50000,UNIGRAMS,50000,0.767465625,0.7910863509749304,133.92962182199972,"{'0': {'f1-score': 0.7628417808459305, 'precision': 0.7757653937653549, 'recall': 0.7503417056440994, 'support': 159494.0}, '4': {'f1-score': 0.7719126162108148, 'precision': 0.7597400638376184, 'recall': 0.7844815770126974, 'support': 160506.0}, 'accuracy': 0.767465625, 'macro avg': {'f1-score': 0.7673771985283726, 'precision': 0.7677527288014867, 'recall': 0.7674116413283985, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7673915417867933, 'precision': 0.7677273887485384, 'recall': 0.767465625, 'support': 320000.0}}","{'0': {'f1-score': 0.7863247863247863, 'precision': 0.7931034482758621, 'recall': 0.7796610169491526, 'support': 177.0}, '4': {'f1-score': 0.7956403269754768, 'precision': 0.7891891891891892, 'recall': 0.8021978021978022, 'support': 182.0}, 'accuracy': 0.7910863509749304, 'macro avg': {'f1-score': 0.7909825566501316, 'precision': 0.7911463187325256, 'recall': 0.7909294095734773, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7910474281031308, 'precision': 0.7911190606608913, 'recall': 0.7910863509749304, 'support': 359.0}}"
LinearSVC,porter,wo-stopwords-custom,TfidfVectorizer,50000,UNIGRAMS,50000,0.782103125,0.8050139275766016,134.55323789399972,"{'0': {'f1-score': 0.7783115598978784, 'precision': 0.7895093302716196, 'recall': 0.7674269878490727, 'support': 159494.0}, '4': {'f1-score': 0.7857671757718766, 'precision': 0.7751429073693527, 'recall': 0.7966867282219979, 'support': 160506.0}, 'accuracy': 0.782103125, 'macro avg': {'f1-score': 0.7820393678348775, 'precision': 0.7823261188204862, 'recall': 0.7820568580355354, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7820511570274783, 'precision': 0.7823034019142718, 'recall': 0.782103125, 'support': 320000.0}}","{'0': {'f1-score': 0.7916666666666666, 'precision': 0.8364779874213837, 'recall': 0.751412429378531, 'support': 177.0}, '4': {'f1-score': 0.8167539267015707, 'precision': 0.78, 'recall': 0.8571428571428571, 'support': 182.0}, 'accuracy': 0.8050139275766016, 'macro avg': {'f1-score': 0.8042102966841187, 'precision': 0.8082389937106919, 'recall': 0.8042776432606941, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8043849990520497, 'precision': 0.8078456929626322, 'recall': 0.8050139275766016, 'support': 359.0}}"
LinearSVC,none,wo-stopwords-custom,TfidfVectorizer,250000,UNIGRAMS,250000,0.784415625,0.7938718662952646,94.24511275300029,"{'0': {'f1-score': 0.7802772849894736, 'precision': 0.7929427300798166, 'recall': 0.768010081883958, 'support': 159494.0}, '4': {'f1-score': 0.7884009606566328, 'precision': 0.7764573679472695, 'recall': 0.800717730178311, 'support': 160506.0}, 'accuracy': 0.784415625, 'macro avg': {'f1-score': 0.7843391228230532, 'precision': 0.7847000490135431, 'recall': 0.7843639060311345, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7843519683852018, 'precision': 0.7846739815346709, 'recall': 0.784415625, 'support': 320000.0}}","{'0': {'f1-score': 0.7810650887573964, 'precision': 0.8198757763975155, 'recall': 0.7457627118644068, 'support': 177.0}, '4': {'f1-score': 0.8052631578947368, 'precision': 0.7727272727272727, 'recall': 0.8406593406593407, 'support': 182.0}, 'accuracy': 0.7938718662952646, 'macro avg': {'f1-score': 0.7931641233260667, 'precision': 0.7963015245623941, 'recall': 0.7932110262618737, 'support': 359.0}, 'weighted avg': {'f1-score': 0.793332633556828, 'precision': 0.7959731923641334, 'recall': 0.7938718662952646, 'support': 359.0}}"
LinearSVC,lemmatizer,w-stopwords,TfidfVectorizer,250000,UNI_AND_BIGRAMS,250000,0.8105125,0.83008356545961,124.20142041799954,"{'0': {'f1-score': 0.8082086058781108, 'precision': 0.8155136535981923, 'recall': 0.8010332677091301, 'support': 159494.0}, '4': {'f1-score': 0.8127617000778152, 'precision': 0.8057157550600595, 'recall': 0.819931965160181, 'support': 160506.0}, 'accuracy': 0.8105125, 'macro avg': {'f1-score': 0.8104851529779631, 'precision': 0.8106147043291259, 'recall': 0.8104826164346555, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.8104923525581663, 'precision': 0.8105992114020625, 'recall': 0.8105125, 'support': 320000.0}}","{'0': {'f1-score': 0.8231884057971014, 'precision': 0.8452380952380952, 'recall': 0.8022598870056498, 'support': 177.0}, '4': {'f1-score': 0.8364611260053619, 'precision': 0.8167539267015707, 'recall': 0.8571428571428571, 'support': 182.0}, 'accuracy': 0.83008356545961, 'macro avg': {'f1-score': 0.8298247659012317, 'precision': 0.8309960109698329, 'recall': 0.8297013720742534, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8299171943149383, 'precision': 0.8307976532502194, 'recall': 0.83008356545961, 'support': 359.0}}"
LinearSVC,none,w-stopwords,TfidfVectorizer,ALL_FEATURES,UNI_AND_BIGRAMS,4075454,0.81609375,0.8189415041782729,59.0163590810007,"{'0': {'f1-score': 0.8129560883826185, 'precision': 0.824369271229486, 'recall': 0.8018546152206353, 'support': 159494.0}, '4': {'f1-score': 0.8191278798160851, 'precision': 0.8083063410610086, 'recall': 0.8302431061767162, 'support': 160506.0}, 'accuracy': 0.81609375, 'macro avg': {'f1-score': 0.8160419840993518, 'precision': 0.8163378061452473, 'recall': 0.8160488606986758, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.816051743244556, 'precision': 0.8163124066369184, 'recall': 0.81609375, 'support': 320000.0}}","{'0': {'f1-score': 0.8126801152737753, 'precision': 0.8294117647058824, 'recall': 0.7966101694915254, 'support': 177.0}, '4': {'f1-score': 0.8247978436657682, 'precision': 0.8095238095238095, 'recall': 0.8406593406593407, 'support': 182.0}, 'accuracy': 0.8189415041782729, 'macro avg': {'f1-score': 0.8187389794697717, 'precision': 0.8194677871148459, 'recall': 0.818634755075433, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8188233647649807, 'precision': 0.8193292916052214, 'recall': 0.8189415041782729, 'support': 359.0}}"
LinearSVC,porter,wo-stopwords-nltk,HashingVectorizer,50000,UNI_AND_BI_AND_TRIGRAMS,50000,0.759878125,0.7604456824512534,67.8905552440001,"{'0': {'f1-score': 0.7552734418543915, 'precision': 0.7675178819950157, 'recall': 0.7434135453371287, 'support': 159494.0}, '4': {'f1-score': 0.7643127283211818, 'precision': 0.7527474851221944, 'recall': 0.7762388944961559, 'support': 160506.0}, 'accuracy': 0.759878125, 'macro avg': {'f1-score': 0.7597930850877866, 'precision': 0.7601326835586051, 'recall': 0.7598262199166423, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7598073784595123, 'precision': 0.7601093278685499, 'recall': 0.759878125, 'support': 320000.0}}","{'0': {'f1-score': 0.7485380116959064, 'precision': 0.7757575757575758, 'recall': 0.7231638418079096, 'support': 177.0}, '4': {'f1-score': 0.7712765957446809, 'precision': 0.7474226804123711, 'recall': 0.7967032967032966, 'support': 182.0}, 'accuracy': 0.7604456824512534, 'macro avg': {'f1-score': 0.7599073037202937, 'precision': 0.7615901280849735, 'recall': 0.7599335692556031, 'support': 359.0}, 'weighted avg': {'f1-score': 0.76006565040587, 'precision': 0.7613928098722631, 'recall': 0.7604456824512534, 'support': 359.0}}"
LinearSVC,porter,wo-stopwords-nltk,HashingVectorizer,250000,UNIGRAMS,250000,0.772371875,0.7938718662952646,115.47810806100006,"{'0': {'f1-score': 0.7678929339600096, 'precision': 0.780737505750627, 'recall': 0.7554641553914254, 'support': 159494.0}, '4': {'f1-score': 0.776681229401395, 'precision': 0.7645787685082907, 'recall': 0.7891729904178036, 'support': 160506.0}, 'accuracy': 0.772371875, 'macro avg': {'f1-score': 0.7722870816807023, 'precision': 0.7726581371294587, 'recall': 0.7723185729046145, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7723009781728689, 'precision': 0.7726325861261943, 'recall': 0.772371875, 'support': 320000.0}}","{'0': {'f1-score': 0.7873563218390804, 'precision': 0.8011695906432749, 'recall': 0.7740112994350282, 'support': 177.0}, '4': {'f1-score': 0.8, 'precision': 0.7872340425531915, 'recall': 0.8131868131868132, 'support': 182.0}, 'accuracy': 0.7938718662952646, 'macro avg': {'f1-score': 0.7936781609195402, 'precision': 0.7942018165982332, 'recall': 0.7935990563109208, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7937662088175967, 'precision': 0.7941047723914777, 'recall': 0.7938718662952646, 'support': 359.0}}"
LinearSVC,porter,w-stopwords,TfidfVectorizer,10000,UNIGRAMS,10000,0.788978125,0.8161559888579387,59.32526644399968,"{'0': {'f1-score': 0.7853839772947582, 'precision': 0.7963866526584465, 'recall': 0.7746811792293127, 'support': 159494.0}, '4': {'f1-score': 0.792453874028381, 'precision': 0.7820057869738495, 'recall': 0.8031849276662555, 'support': 160506.0}, 'accuracy': 0.788978125, 'macro avg': {'f1-score': 0.7889189256615696, 'precision': 0.789196219816148, 'recall': 0.7889330534477841, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7889301049357795, 'precision': 0.7891734800722843, 'recall': 0.788978125, 'support': 320000.0}}","{'0': {'f1-score': 0.8092485549132948, 'precision': 0.8284023668639053, 'recall': 0.7909604519774012, 'support': 177.0}, '4': {'f1-score': 0.8225806451612904, 'precision': 0.8052631578947368, 'recall': 0.8406593406593407, 'support': 182.0}, 'accuracy': 0.8161559888579387, 'macro avg': {'f1-score': 0.8159146000372925, 'precision': 0.816832762379321, 'recall': 0.8158098963183709, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8160074418913873, 'precision': 0.816671625826611, 'recall': 0.8161559888579387, 'support': 359.0}}"
LinearSVC,none,w-stopwords,TfidfVectorizer,10000,UNIGRAMS,10000,0.792609375,0.8189415041782729,53.143093996999596,"{'0': {'f1-score': 0.7889348628784241, 'precision': 0.8005421628424824, 'recall': 0.7776593476870604, 'support': 159494.0}, '4': {'f1-score': 0.7961581344775794, 'precision': 0.7851634204707236, 'recall': 0.8074651414900378, 'support': 160506.0}, 'accuracy': 0.792609375, 'macro avg': {'f1-score': 0.7925464986780018, 'precision': 0.792852791656603, 'recall': 0.7925622445885491, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.792557920476218, 'precision': 0.7928284740202276, 'recall': 0.792609375, 'support': 320000.0}}","{'0': {'f1-score': 0.8137535816618912, 'precision': 0.8255813953488372, 'recall': 0.8022598870056498, 'support': 177.0}, '4': {'f1-score': 0.8238482384823849, 'precision': 0.8128342245989305, 'recall': 0.8351648351648352, 'support': 182.0}, 'accuracy': 0.8189415041782729, 'macro avg': {'f1-score': 0.8188009100721381, 'precision': 0.8192078099738839, 'recall': 0.8187123610852425, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8188712071252056, 'precision': 0.819119041375347, 'recall': 0.8189415041782729, 'support': 359.0}}"
LinearSVC,lemmatizer,wo-stopwords-custom,HashingVectorizer,50000,UNI_AND_BIGRAMS,50000,0.7784,0.807799442896936,37.6020330450001,"{'0': {'f1-score': 0.7748282125211162, 'precision': 0.7849578588432091, 'recall': 0.7649566754862251, 'support': 159494.0}, '4': {'f1-score': 0.7818602419126605, 'precision': 0.7722063559579511, 'recall': 0.791758563542796, 'support': 160506.0}, 'accuracy': 0.7784, 'macro avg': {'f1-score': 0.7783442272168883, 'precision': 0.7785821074005801, 'recall': 0.7783576195145105, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7783553466133637, 'precision': 0.7785619440866428, 'recall': 0.7784, 'support': 320000.0}}","{'0': {'f1-score': 0.7915407854984894, 'precision': 0.8506493506493507, 'recall': 0.7401129943502824, 'support': 177.0}, '4': {'f1-score': 0.8217054263565892, 'precision': 0.775609756097561, 'recall': 0.8736263736263736, 'support': 182.0}, 'accuracy': 0.807799442896936, 'macro avg': {'f1-score': 0.8066231059275393, 'precision': 0.8131295533734558, 'recall': 0.806869683988328, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8068331661006459, 'precision': 0.8126069935228165, 'recall': 0.807799442896936, 'support': 359.0}}"
LinearSVC,none,w-stopwords,TfidfVectorizer,10000,UNI_AND_BI_AND_TRIGRAMS,10000,0.802746875,0.807799442896936,143.4295641939998,"{'0': {'f1-score': 0.7986346163048507, 'precision': 0.8129582843522482, 'recall': 0.7848069519856546, 'support': 159494.0}, '4': {'f1-score': 0.8066945350421854, 'precision': 0.7932770781008137, 'recall': 0.820573685718914, 'support': 160506.0}, 'accuracy': 0.802746875, 'macro avg': {'f1-score': 0.802664575673518, 'precision': 0.8031176812265309, 'recall': 0.8026903188522843, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.8026773204200214, 'precision': 0.8030865603191459, 'recall': 0.802746875, 'support': 320000.0}}","{'0': {'f1-score': 0.7940298507462686, 'precision': 0.8417721518987342, 'recall': 0.751412429378531, 'support': 177.0}, '4': {'f1-score': 0.8198433420365535, 'precision': 0.7810945273631841, 'recall': 0.8626373626373627, 'support': 182.0}, 'accuracy': 0.807799442896936, 'macro avg': {'f1-score': 0.806936596391411, 'precision': 0.8114333396309592, 'recall': 0.8070248960079469, 'support': 359.0}, 'weighted avg': {'f1-score': 0.807116356080062, 'precision': 0.811010793499096, 'recall': 0.807799442896936, 'support': 359.0}}"
LinearSVC,porter,w-stopwords,HashingVectorizer,50000,UNI_AND_BIGRAMS,50000,0.792934375,0.8217270194986073,118.94004059800045,"{'0': {'f1-score': 0.7904121158061547, 'precision': 0.7975742874469376, 'recall': 0.7833774311259357, 'support': 159494.0}, '4': {'f1-score': 0.7953966484587047, 'precision': 0.7884844960053874, 'recall': 0.8024310617671614, 'support': 160506.0}, 'accuracy': 0.792934375, 'macro avg': {'f1-score': 0.7929043821324298, 'precision': 0.7930293917261625, 'recall': 0.7929042464465486, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7929122639246865, 'precision': 0.7930150184934455, 'recall': 0.792934375, 'support': 320000.0}}","{'0': {'f1-score': 0.8095238095238095, 'precision': 0.8553459119496856, 'recall': 0.768361581920904, 'support': 177.0}, '4': {'f1-score': 0.8324607329842932, 'precision': 0.795, 'recall': 0.8736263736263736, 'support': 182.0}, 'accuracy': 0.8217270194986073, 'macro avg': {'f1-score': 0.8209922712540514, 'precision': 0.8251729559748429, 'recall': 0.8209939777736388, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8211519991333027, 'precision': 0.8247527198192042, 'recall': 0.8217270194986073, 'support': 359.0}}"
LinearSVC,porter,wo-stopwords-custom,TfidfVectorizer,10000,UNIGRAMS,10000,0.782928125,0.8384401114206128,38.832017411999914,"{'0': {'f1-score': 0.7783927950461157, 'precision': 0.7923900829452379, 'recall': 0.7648814375462399, 'support': 159494.0}, '4': {'f1-score': 0.7872815412082107, 'precision': 0.7741548875893594, 'recall': 0.8008610270021058, 'support': 160506.0}, 'accuracy': 0.782928125, 'macro avg': {'f1-score': 0.7828371681271632, 'precision': 0.7832724852672986, 'recall': 0.7828712322741729, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7828512234570321, 'precision': 0.7832436508646421, 'recall': 0.782928125, 'support': 320000.0}}","{'0': {'f1-score': 0.8323699421965318, 'precision': 0.8520710059171598, 'recall': 0.8135593220338984, 'support': 177.0}, '4': {'f1-score': 0.8440860215053764, 'precision': 0.8263157894736842, 'recall': 0.8626373626373627, 'support': 182.0}, 'accuracy': 0.8384401114206128, 'macro avg': {'f1-score': 0.8382279818509542, 'precision': 0.839193397695422, 'recall': 0.8380983423356305, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8383095701469767, 'precision': 0.8390140438204675, 'recall': 0.8384401114206128, 'support': 359.0}}"
